time_ms,v_out_V,i_L_A,i_ref_A,duty_pct,R_load_ohm
75.8650,1.4896,1.4906,1.5000,12.41,1.00
75.8700,1.4896,1.4906,1.5000,12.41,1.00
75.8750,1.4896,1.4906,1.5000,12.41,1.00
75.8800,1.4896,1.4906,1.5000,12.41,1.00
75.8850,1.4896,1.4907,1.5000,12.41,1.00
75.8900,1.4896,1.4907,1.5000,12.41,1.00
75.8950,1.4897,1.4907,1.5000,12.41,1.00
75.9000,1.4897,1.4907,1.5000,12.42,1.00
75.9050,1.4897,1.4907,1.5000,12.42,1.00
75.9100,1.4897,1.4907,1.5000,12.42,1.00
75.9150,1.4897,1.4907,1.5000,12.42,1.00
75.9200,1.4897,1.4907,1.5000,12.42,1.00
75.9250,1.4897,1.4907,1.5000,12.42,1.00
75.9300,1.4897,1.4908,1.5000,12.42,1.00
75.9350,1.4897,1.4908,1.5000,12.42,1.00
75.9400,1.4898,1.4908,1.5000,12.42,1.00
75.9450,1.4898,1.4908,1.5000,12.42,1.00
75.9500,1.4898,1.4908,1.5000,12.42,1.00
75.9550,1.4898,1.4908,1.5000,12.42,1.00
75.9600,1.4898,1.4908,1.5000,12.42,1.00
75.9650,1.4898,1.4908,1.5000,12.42,1.00
75.9700,1.4898,1.4908,1.5000,12.42,1.00
75.9750,1.4898,1.4908,1.5000,12.42,1.00
75.9800,1.4898,1.4908,1.5000,12.42,1.00
75.9850,1.4898,1.4908,1.5000,12.42,1.00
75.9900,1.4899,1.4909,1.5000,12.42,1.00
75.9950,1.4899,1.4909,1.5000,12.42,1.00
76.0000,1.4899,1.4909,1.5000,12.42,1.00
76.0050,1.4899,1.4909,1.5000,12.42,1.00
76.0100,1.4899,1.4909,1.5000,12.42,1.00
76.0150,1.4899,1.4909,1.5000,12.42,1.00
76.0200,1.4899,1.4909,1.5000,12.42,1.00
76.0250,1.4899,1.4909,1.5000,12.42,1.00
76.0300,1.4899,1.4910,1.5000,12.42,1.00
76.0350,1.4900,1.4910,1.5000,12.42,1.00
76.0400,1.4900,1.4910,1.5000,12.42,1.00
76.0450,1.4900,1.4910,1.5000,12.42,1.00
76.0500,1.4900,1.4910,1.5000,12.42,1.00
76.0550,1.4900,1.4910,1.5000,12.42,1.00
76.0600,1.4900,1.4910,1.5000,12.42,1.00
76.0650,1.4900,1.4910,1.5000,12.42,1.00
76.0700,1.4900,1.4910,1.5000,12.42,1.00
76.0750,1.4900,1.4910,1.5000,12.42,1.00
76.0800,1.4901,1.4910,1.5000,12.42,1.00
76.0850,1.4901,1.4910,1.5000,12.42,1.00
76.0900,1.4901,1.4911,1.5000,12.42,1.00
76.0950,1.4901,1.4911,1.5000,12.42,1.00
76.1000,1.4901,1.4911,1.5000,12.42,1.00
76.1050,1.4901,1.4911,1.5000,12.42,1.00
76.1100,1.4901,1.4911,1.5000,12.42,1.00
76.1150,1.4901,1.4911,1.5000,12.42,1.00
76.1200,1.4901,1.4911,1.5000,12.42,1.00
76.1250,1.4901,1.4911,1.5000,12.42,1.00
76.1300,1.4902,1.4911,1.5000,12.42,1.00
76.1350,1.4902,1.4912,1.5000,12.42,1.00
76.1400,1.4902,1.4912,1.5000,12.42,1.00
76.1450,1.4902,1.4912,1.5000,12.42,1.00
76.1500,1.4902,1.4912,1.5000,12.42,1.00
76.1550,1.4902,1.4912,1.5000,12.42,1.00
76.1600,1.4902,1.4912,1.5000,12.42,1.00
76.1650,1.4902,1.4912,1.5000,12.42,1.00
76.1700,1.4902,1.4912,1.5000,12.42,1.00
76.1750,1.4902,1.4912,1.5000,12.42,1.00
76.1800,1.4903,1.4912,1.5000,12.42,1.00
76.1850,1.4903,1.4912,1.5000,12.42,1.00
76.1900,1.4903,1.4912,1.5000,12.42,1.00
76.1950,1.4903,1.4912,1.5000,12.42,1.00
76.2000,1.4903,1.4913,1.5000,12.42,1.00
76.2050,1.4903,1.4913,1.5000,12.42,1.00
76.2100,1.4903,1.4913,1.5000,12.42,1.00
76.2150,1.4903,1.4913,1.5000,12.42,1.00
76.2200,1.4903,1.4913,1.5000,12.42,1.00
76.2250,1.4904,1.4913,1.5000,12.42,1.00
76.2300,1.4904,1.4913,1.5000,12.42,1.00
76.2350,1.4904,1.4913,1.5000,12.42,1.00
76.2400,1.4904,1.4914,1.5000,12.42,1.00
76.2450,1.4904,1.4914,1.5000,12.42,1.00
76.2500,1.4904,1.4914,1.5000,12.42,1.00
76.2550,1.4904,1.4914,1.5000,12.42,1.00
76.2600,1.4904,1.4914,1.5000,12.42,1.00
76.2650,1.4904,1.4914,1.5000,12.42,1.00
76.2700,1.4904,1.4914,1.5000,12.42,1.00
76.2750,1.4905,1.4914,1.5000,12.42,1.00
76.2800,1.4905,1.4914,1.5000,12.42,1.00
76.2850,1.4905,1.4914,1.5000,12.42,1.00
76.2900,1.4905,1.4914,1.5000,12.42,1.00
76.2950,1.4905,1.4914,1.5000,12.42,1.00
76.3000,1.4905,1.4914,1.5000,12.42,1.00
76.3050,1.4905,1.4915,1.5000,12.42,1.00
76.3100,1.4905,1.4915,1.5000,12.42,1.00
76.3150,1.4905,1.4915,1.5000,12.42,1.00
76.3200,1.4905,1.4915,1.5000,12.42,1.00
76.3250,1.4906,1.4915,1.5000,12.42,1.00
76.3300,1.4906,1.4915,1.5000,12.42,1.00
76.3350,1.4906,1.4915,1.5000,12.42,1.00
76.3400,1.4906,1.4915,1.5000,12.42,1.00
76.3450,1.4906,1.4915,1.5000,12.42,1.00
76.3500,1.4906,1.4916,1.5000,12.42,1.00
76.3550,1.4906,1.4916,1.5000,12.42,1.00
76.3600,1.4906,1.4916,1.5000,12.42,1.00
76.3650,1.4906,1.4916,1.5000,12.42,1.00
76.3700,1.4906,1.4916,1.5000,12.42,1.00
76.3750,1.4907,1.4916,1.5000,12.42,1.00
76.3800,1.4907,1.4916,1.5000,12.42,1.00
76.3850,1.4907,1.4916,1.5000,12.42,1.00
76.3900,1.4907,1.4916,1.5000,12.42,1.00
76.3950,1.4907,1.4916,1.5000,12.42,1.00
76.4000,1.4907,1.4916,1.5000,12.42,1.00
76.4050,1.4907,1.4916,1.5000,12.42,1.00
76.4100,1.4907,1.4917,1.5000,12.42,1.00
76.4150,1.4907,1.4917,1.5000,12.42,1.00
76.4200,1.4907,1.4917,1.5000,12.42,1.00
76.4250,1.4908,1.4917,1.5000,12.42,1.00
76.4300,1.4908,1.4917,1.5000,12.42,1.00
76.4350,1.4908,1.4917,1.5000,12.42,1.00
76.4400,1.4908,1.4917,1.5000,12.42,1.00
76.4450,1.4908,1.4917,1.5000,12.42,1.00
76.4500,1.4908,1.4917,1.5000,12.42,1.00
76.4550,1.4908,1.4917,1.5000,12.42,1.00
76.4600,1.4908,1.4918,1.5000,12.42,1.00
76.4650,1.4908,1.4918,1.5000,12.42,1.00
76.4700,1.4908,1.4918,1.5000,12.42,1.00
76.4750,1.4909,1.4918,1.5000,12.42,1.00
76.4800,1.4909,1.4918,1.5000,12.42,1.00
76.4850,1.4909,1.4918,1.5000,12.42,1.00
76.4900,1.4909,1.4918,1.5000,12.42,1.00
76.4950,1.4909,1.4918,1.5000,12.42,1.00
76.5000,1.4909,1.4918,1.5000,12.43,1.00
76.5050,1.4909,1.4918,1.5000,12.43,1.00
76.5100,1.4909,1.4918,1.5000,12.43,1.00
76.5150,1.4909,1.4918,1.5000,12.43,1.00
76.5200,1.4909,1.4919,1.5000,12.43,1.00
76.5250,1.4910,1.4919,1.5000,12.43,1.00
76.5300,1.4910,1.4919,1.5000,12.43,1.00
76.5350,1.4910,1.4919,1.5000,12.43,1.00
76.5400,1.4910,1.4919,1.5000,12.43,1.00
76.5450,1.4910,1.4919,1.5000,12.43,1.00
76.5500,1.4910,1.4919,1.5000,12.43,1.00
76.5550,1.4910,1.4919,1.5000,12.43,1.00
76.5600,1.4910,1.4919,1.5000,12.43,1.00
76.5650,1.4910,1.4919,1.5000,12.43,1.00
76.5700,1.4910,1.4919,1.5000,12.43,1.00
76.5750,1.4910,1.4920,1.5000,12.43,1.00
76.5800,1.4911,1.4920,1.5000,12.43,1.00
76.5850,1.4911,1.4920,1.5000,12.43,1.00
76.5900,1.4911,1.4920,1.5000,12.43,1.00
76.5950,1.4911,1.4920,1.5000,12.43,1.00
76.6000,1.4911,1.4920,1.5000,12.43,1.00
76.6050,1.4911,1.4920,1.5000,12.43,1.00
76.6100,1.4911,1.4920,1.5000,12.43,1.00
76.6150,1.4911,1.4920,1.5000,12.43,1.00
76.6200,1.4911,1.4920,1.5000,12.43,1.00
76.6250,1.4911,1.4920,1.5000,12.43,1.00
76.6300,1.4912,1.4921,1.5000,12.43,1.00
76.6350,1.4912,1.4921,1.5000,12.43,1.00
76.6400,1.4912,1.4921,1.5000,12.43,1.00
76.6450,1.4912,1.4921,1.5000,12.43,1.00
76.6500,1.4912,1.4921,1.5000,12.43,1.00
76.6550,1.4912,1.4921,1.5000,12.43,1.00
76.6600,1.4912,1.4921,1.5000,12.43,1.00
76.6650,1.4912,1.4921,1.5000,12.43,1.00
76.6700,1.4912,1.4921,1.5000,12.43,1.00
76.6750,1.4912,1.4921,1.5000,12.43,1.00
76.6800,1.4912,1.4921,1.5000,12.43,1.00
76.6850,1.4913,1.4921,1.5000,12.43,1.00
76.6900,1.4913,1.4921,1.5000,12.43,1.00
76.6950,1.4913,1.4921,1.5000,12.43,1.00
76.7000,1.4913,1.4922,1.5000,12.43,1.00
76.7050,1.4913,1.4922,1.5000,12.43,1.00
76.7100,1.4913,1.4922,1.5000,12.43,1.00
76.7150,1.4913,1.4922,1.5000,12.43,1.00
76.7200,1.4913,1.4922,1.5000,12.43,1.00
76.7250,1.4913,1.4922,1.5000,12.43,1.00
76.7300,1.4913,1.4922,1.5000,12.43,1.00
76.7350,1.4914,1.4922,1.5000,12.43,1.00
76.7400,1.4914,1.4922,1.5000,12.43,1.00
76.7450,1.4914,1.4922,1.5000,12.43,1.00
76.7500,1.4914,1.4923,1.5000,12.43,1.00
76.7550,1.4914,1.4923,1.5000,12.43,1.00
76.7600,1.4914,1.4923,1.5000,12.43,1.00
76.7650,1.4914,1.4923,1.5000,12.43,1.00
76.7700,1.4914,1.4923,1.5000,12.43,1.00
76.7750,1.4914,1.4923,1.5000,12.43,1.00
76.7800,1.4914,1.4923,1.5000,12.43,1.00
76.7850,1.4914,1.4923,1.5000,12.43,1.00
76.7900,1.4915,1.4923,1.5000,12.43,1.00
76.7950,1.4915,1.4923,1.5000,12.43,1.00
76.8000,1.4915,1.4923,1.5000,12.43,1.00
76.8050,1.4915,1.4923,1.5000,12.43,1.00
76.8100,1.4915,1.4923,1.5000,12.43,1.00
76.8150,1.4915,1.4924,1.5000,12.43,1.00
76.8200,1.4915,1.4924,1.5000,12.43,1.00
76.8250,1.4915,1.4924,1.5000,12.43,1.00
76.8300,1.4915,1.4924,1.5000,12.43,1.00
76.8350,1.4915,1.4924,1.5000,12.43,1.00
76.8400,1.4915,1.4924,1.5000,12.43,1.00
76.8450,1.4916,1.4924,1.5000,12.43,1.00
76.8500,1.4916,1.4924,1.5000,12.43,1.00
76.8550,1.4916,1.4924,1.5000,12.43,1.00
76.8600,1.4916,1.4924,1.5000,12.43,1.00
76.8650,1.4916,1.4924,1.5000,12.43,1.00
76.8700,1.4916,1.4924,1.5000,12.43,1.00
76.8750,1.4916,1.4925,1.5000,12.43,1.00
76.8800,1.4916,1.4925,1.5000,12.43,1.00
76.8850,1.4916,1.4925,1.5000,12.43,1.00
76.8900,1.4916,1.4925,1.5000,12.43,1.00
76.8950,1.4916,1.4925,1.5000,12.43,1.00
76.9000,1.4917,1.4925,1.5000,12.43,1.00
76.9050,1.4917,1.4925,1.5000,12.43,1.00
76.9100,1.4917,1.4925,1.5000,12.43,1.00
76.9150,1.4917,1.4925,1.5000,12.43,1.00
76.9200,1.4917,1.4925,1.5000,12.43,1.00
76.9250,1.4917,1.4925,1.5000,12.43,1.00
76.9300,1.4917,1.4926,1.5000,12.43,1.00
76.9350,1.4917,1.4926,1.5000,12.43,1.00
76.9400,1.4917,1.4926,1.5000,12.43,1.00
76.9450,1.4917,1.4926,1.5000,12.43,1.00
76.9500,1.4917,1.4926,1.5000,12.43,1.00
76.9550,1.4918,1.4926,1.5000,12.43,1.00
76.9600,1.4918,1.4926,1.5000,12.43,1.00
76.9650,1.4918,1.4926,1.5000,12.43,1.00
76.9700,1.4918,1.4926,1.5000,12.43,1.00
76.9750,1.4918,1.4926,1.5000,12.43,1.00
76.9800,1.4918,1.4926,1.5000,12.43,1.00
76.9850,1.4918,1.4926,1.5000,12.43,1.00
76.9900,1.4918,1.4926,1.5000,12.43,1.00
76.9950,1.4918,1.4926,1.5000,12.43,1.00
77.0000,1.4918,1.4926,1.5000,12.43,1.00
77.0050,1.4918,1.4927,1.5000,12.43,1.00
77.0100,1.4918,1.4927,1.5000,12.43,1.00
77.0150,1.4919,1.4927,1.5000,12.43,1.00
77.0200,1.4919,1.4927,1.5000,12.43,1.00
77.0250,1.4919,1.4927,1.5000,12.43,1.00
77.0300,1.4919,1.4927,1.5000,12.43,1.00
77.0350,1.4919,1.4927,1.5000,12.43,1.00
77.0400,1.4919,1.4927,1.5000,12.43,1.00
77.0450,1.4919,1.4927,1.5000,12.43,1.00
77.0500,1.4919,1.4927,1.5000,12.43,1.00
77.0550,1.4919,1.4928,1.5000,12.43,1.00
77.0600,1.4919,1.4928,1.5000,12.43,1.00
77.0650,1.4919,1.4928,1.5000,12.43,1.00
77.0700,1.4920,1.4928,1.5000,12.43,1.00
77.0750,1.4920,1.4928,1.5000,12.43,1.00
77.0800,1.4920,1.4928,1.5000,12.43,1.00
77.0850,1.4920,1.4928,1.5000,12.43,1.00
77.0900,1.4920,1.4928,1.5000,12.43,1.00
77.0950,1.4920,1.4928,1.5000,12.43,1.00
77.1000,1.4920,1.4928,1.5000,12.44,1.00
77.1050,1.4920,1.4928,1.5000,12.44,1.00
77.1100,1.4920,1.4928,1.5000,12.44,1.00
77.1150,1.4920,1.4928,1.5000,12.44,1.00
77.1200,1.4920,1.4928,1.5000,12.44,1.00
77.1250,1.4920,1.4929,1.5000,12.44,1.00
77.1300,1.4921,1.4929,1.5000,12.44,1.00
77.1350,1.4921,1.4929,1.5000,12.44,1.00
77.1400,1.4921,1.4929,1.5000,12.44,1.00
77.1450,1.4921,1.4929,1.5000,12.44,1.00
77.1500,1.4921,1.4929,1.5000,12.44,1.00
77.1550,1.4921,1.4929,1.5000,12.44,1.00
77.1600,1.4921,1.4929,1.5000,12.44,1.00
77.1650,1.4921,1.4929,1.5000,12.44,1.00
77.1700,1.4921,1.4929,1.5000,12.44,1.00
77.1750,1.4921,1.4929,1.5000,12.44,1.00
77.1800,1.4921,1.4929,1.5000,12.44,1.00
77.1850,1.4922,1.4929,1.5000,12.44,1.00
77.1900,1.4922,1.4929,1.5000,12.44,1.00
77.1950,1.4922,1.4929,1.5000,12.44,1.00
77.2000,1.4922,1.4930,1.5000,12.44,1.00
77.2050,1.4922,1.4930,1.5000,12.44,1.00
77.2100,1.4922,1.4930,1.5000,12.44,1.00
77.2150,1.4922,1.4930,1.5000,12.44,1.00
77.2200,1.4922,1.4930,1.5000,12.44,1.00
77.2250,1.4922,1.4930,1.5000,12.44,1.00
77.2300,1.4922,1.4930,1.5000,12.44,1.00
77.2350,1.4922,1.4930,1.5000,12.44,1.00
77.2400,1.4922,1.4930,1.5000,12.44,1.00
77.2450,1.4923,1.4930,1.5000,12.44,1.00
77.2500,1.4923,1.4930,1.5000,12.44,1.00
77.2550,1.4923,1.4931,1.5000,12.44,1.00
77.2600,1.4923,1.4931,1.5000,12.44,1.00
77.2650,1.4923,1.4931,1.5000,12.44,1.00
77.2700,1.4923,1.4931,1.5000,12.44,1.00
77.2750,1.4923,1.4931,1.5000,12.44,1.00
77.2800,1.4923,1.4931,1.5000,12.44,1.00
77.2850,1.4923,1.4931,1.5000,12.44,1.00
77.2900,1.4923,1.4931,1.5000,12.44,1.00
77.2950,1.4923,1.4931,1.5000,12.44,1.00
77.3000,1.4923,1.4931,1.5000,12.44,1.00
77.3050,1.4924,1.4931,1.5000,12.44,1.00
77.3100,1.4924,1.4931,1.5000,12.44,1.00
77.3150,1.4924,1.4931,1.5000,12.44,1.00
77.3200,1.4924,1.4931,1.5000,12.44,1.00
77.3250,1.4924,1.4932,1.5000,12.44,1.00
77.3300,1.4924,1.4932,1.5000,12.44,1.00
77.3350,1.4924,1.4932,1.5000,12.44,1.00
77.3400,1.4924,1.4932,1.5000,12.44,1.00
77.3450,1.4924,1.4932,1.5000,12.44,1.00
77.3500,1.4924,1.4932,1.5000,12.44,1.00
77.3550,1.4924,1.4932,1.5000,12.44,1.00
77.3600,1.4924,1.4932,1.5000,12.44,1.00
77.3650,1.4924,1.4932,1.5000,12.44,1.00
77.3700,1.4925,1.4932,1.5000,12.44,1.00
77.3750,1.4925,1.4932,1.5000,12.44,1.00
77.3800,1.4925,1.4932,1.5000,12.44,1.00
77.3850,1.4925,1.4932,1.5000,12.44,1.00
77.3900,1.4925,1.4932,1.5000,12.44,1.00
77.3950,1.4925,1.4932,1.5000,12.44,1.00
77.4000,1.4925,1.4933,1.5000,12.44,1.00
77.4050,1.4925,1.4933,1.5000,12.44,1.00
77.4100,1.4925,1.4933,1.5000,12.44,1.00
77.4150,1.4925,1.4933,1.5000,12.44,1.00
77.4200,1.4925,1.4933,1.5000,12.44,1.00
77.4250,1.4925,1.4933,1.5000,12.44,1.00
77.4300,1.4926,1.4933,1.5000,12.44,1.00
77.4350,1.4926,1.4933,1.5000,12.44,1.00
77.4400,1.4926,1.4933,1.5000,12.44,1.00
77.4450,1.4926,1.4933,1.5000,12.44,1.00
77.4500,1.4926,1.4933,1.5000,12.44,1.00
77.4550,1.4926,1.4934,1.5000,12.44,1.00
77.4600,1.4926,1.4934,1.5000,12.44,1.00
77.4650,1.4926,1.4934,1.5000,12.44,1.00
77.4700,1.4926,1.4934,1.5000,12.44,1.00
77.4750,1.4926,1.4934,1.5000,12.44,1.00
77.4800,1.4926,1.4934,1.5000,12.44,1.00
77.4850,1.4926,1.4934,1.5000,12.44,1.00
77.4900,1.4926,1.4934,1.5000,12.44,1.00
77.4950,1.4927,1.4934,1.5000,12.44,1.00
77.5000,1.4927,1.4934,1.5000,12.44,1.00
77.5050,1.4927,1.4934,1.5000,12.44,1.00
77.5100,1.4927,1.4934,1.5000,12.44,1.00
77.5150,1.4927,1.4934,1.5000,12.44,1.00
77.5200,1.4927,1.4934,1.5000,12.44,1.00
77.5250,1.4927,1.4934,1.5000,12.44,1.00
77.5300,1.4927,1.4935,1.5000,12.44,1.00
77.5350,1.4927,1.4935,1.5000,12.44,1.00
77.5400,1.4927,1.4935,1.5000,12.44,1.00
77.5450,1.4927,1.4935,1.5000,12.44,1.00
77.5500,1.4927,1.4935,1.5000,12.44,1.00
77.5550,1.4928,1.4935,1.5000,12.44,1.00
77.5600,1.4928,1.4935,1.5000,12.44,1.00
77.5650,1.4928,1.4935,1.5000,12.44,1.00
77.5700,1.4928,1.4935,1.5000,12.44,1.00
77.5750,1.4928,1.4935,1.5000,12.44,1.00
77.5800,1.4928,1.4935,1.5000,12.44,1.00
77.5850,1.4928,1.4935,1.5000,12.44,1.00
77.5900,1.4928,1.4935,1.5000,12.44,1.00
77.5950,1.4928,1.4935,1.5000,12.44,1.00
77.6000,1.4928,1.4935,1.5000,12.44,1.00
77.6050,1.4928,1.4936,1.5000,12.44,1.00
77.6100,1.4928,1.4936,1.5000,12.44,1.00
77.6150,1.4928,1.4936,1.5000,12.44,1.00
77.6200,1.4929,1.4936,1.5000,12.44,1.00
77.6250,1.4929,1.4936,1.5000,12.44,1.00
77.6300,1.4929,1.4936,1.5000,12.44,1.00
77.6350,1.4929,1.4936,1.5000,12.44,1.00
77.6400,1.4929,1.4936,1.5000,12.44,1.00
77.6450,1.4929,1.4936,1.5000,12.44,1.00
77.6500,1.4929,1.4936,1.5000,12.44,1.00
77.6550,1.4929,1.4936,1.5000,12.44,1.00
77.6600,1.4929,1.4936,1.5000,12.44,1.00
77.6650,1.4929,1.4936,1.5000,12.44,1.00
77.6700,1.4929,1.4936,1.5000,12.44,1.00
77.6750,1.4929,1.4937,1.5000,12.44,1.00
77.6800,1.4929,1.4937,1.5000,12.44,1.00
77.6850,1.4930,1.4937,1.5000,12.44,1.00
77.6900,1.4930,1.4937,1.5000,12.44,1.00
77.6950,1.4930,1.4937,1.5000,12.44,1.00
77.7000,1.4930,1.4937,1.5000,12.44,1.00
77.7050,1.4930,1.4937,1.5000,12.44,1.00
77.7100,1.4930,1.4937,1.5000,12.44,1.00
77.7150,1.4930,1.4937,1.5000,12.44,1.00
77.7200,1.4930,1.4937,1.5000,12.44,1.00
77.7250,1.4930,1.4937,1.5000,12.44,1.00
77.7300,1.4930,1.4937,1.5000,12.44,1.00
77.7350,1.4930,1.4937,1.5000,12.44,1.00
77.7400,1.4930,1.4937,1.5000,12.44,1.00
77.7450,1.4930,1.4938,1.5000,12.44,1.00
77.7500,1.4931,1.4938,1.5000,12.44,1.00
77.7550,1.4931,1.4938,1.5000,12.44,1.00
77.7600,1.4931,1.4938,1.5000,12.44,1.00
77.7650,1.4931,1.4938,1.5000,12.44,1.00
77.7700,1.4931,1.4938,1.5000,12.44,1.00
77.7750,1.4931,1.4938,1.5000,12.44,1.00
77.7800,1.4931,1.4938,1.5000,12.44,1.00
77.7850,1.4931,1.4938,1.5000,12.44,1.00
77.7900,1.4931,1.4938,1.5000,12.44,1.00
77.7950,1.4931,1.4938,1.5000,12.44,1.00
77.8000,1.4931,1.4938,1.5000,12.44,1.00
77.8050,1.4931,1.4938,1.5000,12.44,1.00
77.8100,1.4931,1.4938,1.5000,12.44,1.00
77.8150,1.4931,1.4938,1.5000,12.44,1.00
77.8200,1.4932,1.4939,1.5000,12.44,1.00
77.8250,1.4932,1.4939,1.5000,12.44,1.00
77.8300,1.4932,1.4939,1.5000,12.44,1.00
77.8350,1.4932,1.4939,1.5000,12.44,1.00
77.8400,1.4932,1.4939,1.5000,12.44,1.00
77.8450,1.4932,1.4939,1.5000,12.44,1.00
77.8500,1.4932,1.4939,1.5000,12.44,1.00
77.8550,1.4932,1.4939,1.5000,12.44,1.00
77.8600,1.4932,1.4939,1.5000,12.44,1.00
77.8650,1.4932,1.4939,1.5000,12.44,1.00
77.8700,1.4932,1.4939,1.5000,12.44,1.00
77.8750,1.4932,1.4939,1.5000,12.44,1.00
77.8800,1.4932,1.4939,1.5000,12.44,1.00
77.8850,1.4933,1.4939,1.5000,12.44,1.00
77.8900,1.4933,1.4939,1.5000,12.44,1.00
77.8950,1.4933,1.4939,1.5000,12.44,1.00
77.9000,1.4933,1.4939,1.5000,12.45,1.00
77.9050,1.4933,1.4940,1.5000,12.45,1.00
77.9100,1.4933,1.4940,1.5000,12.45,1.00
77.9150,1.4933,1.4940,1.5000,12.45,1.00
77.9200,1.4933,1.4940,1.5000,12.45,1.00
77.9250,1.4933,1.4940,1.5000,12.45,1.00
77.9300,1.4933,1.4940,1.5000,12.45,1.00
77.9350,1.4933,1.4940,1.5000,12.45,1.00
77.9400,1.4933,1.4940,1.5000,12.45,1.00
77.9450,1.4933,1.4940,1.5000,12.45,1.00
77.9500,1.4933,1.4940,1.5000,12.45,1.00
77.9550,1.4934,1.4940,1.5000,12.45,1.00
77.9600,1.4934,1.4940,1.5000,12.45,1.00
77.9650,1.4934,1.4940,1.5000,12.45,1.00
77.9700,1.4934,1.4940,1.5000,12.45,1.00
77.9750,1.4934,1.4941,1.5000,12.45,1.00
77.9800,1.4934,1.4941,1.5000,12.45,1.00
77.9850,1.4934,1.4941,1.5000,12.45,1.00
77.9900,1.4934,1.4941,1.5000,12.45,1.00
77.9950,1.4934,1.4941,1.5000,12.45,1.00
78.0000,1.4934,1.4941,1.5000,12.45,1.00
78.0050,1.4934,1.4941,1.5000,12.45,1.00
78.0100,1.4934,1.4941,1.5000,12.45,1.00
78.0150,1.4934,1.4941,1.5000,12.45,1.00
78.0200,1.4934,1.4941,1.5000,12.45,1.00
78.0250,1.4935,1.4941,1.5000,12.45,1.00
78.0300,1.4935,1.4941,1.5000,12.45,1.00
78.0350,1.4935,1.4941,1.5000,12.45,1.00
78.0400,1.4935,1.4941,1.5000,12.45,1.00
78.0450,1.4935,1.4941,1.5000,12.45,1.00
78.0500,1.4935,1.4942,1.5000,12.45,1.00
78.0550,1.4935,1.4942,1.5000,12.45,1.00
78.0600,1.4935,1.4942,1.5000,12.45,1.00
78.0650,1.4935,1.4942,1.5000,12.45,1.00
78.0700,1.4935,1.4942,1.5000,12.45,1.00
78.0750,1.4935,1.4942,1.5000,12.45,1.00
78.0800,1.4935,1.4942,1.5000,12.45,1.00
78.0850,1.4935,1.4942,1.5000,12.45,1.00
78.0900,1.4935,1.4942,1.5000,12.45,1.00
78.0950,1.4935,1.4942,1.5000,12.45,1.00
78.1000,1.4936,1.4942,1.5000,12.45,1.00
78.1050,1.4936,1.4942,1.5000,12.45,1.00
78.1100,1.4936,1.4942,1.5000,12.45,1.00
78.1150,1.4936,1.4942,1.5000,12.45,1.00
78.1200,1.4936,1.4942,1.5000,12.45,1.00
78.1250,1.4936,1.4942,1.5000,12.45,1.00
78.1300,1.4936,1.4943,1.5000,12.45,1.00
78.1350,1.4936,1.4943,1.5000,12.45,1.00
78.1400,1.4936,1.4943,1.5000,12.45,1.00
78.1450,1.4936,1.4943,1.5000,12.45,1.00
78.1500,1.4936,1.4943,1.5000,12.45,1.00
78.1550,1.4936,1.4943,1.5000,12.45,1.00
78.1600,1.4936,1.4943,1.5000,12.45,1.00
78.1650,1.4936,1.4943,1.5000,12.45,1.00
78.1700,1.4937,1.4943,1.5000,12.45,1.00
78.1750,1.4937,1.4943,1.5000,12.45,1.00
78.1800,1.4937,1.4943,1.5000,12.45,1.00
78.1850,1.4937,1.4943,1.5000,12.45,1.00
78.1900,1.4937,1.4943,1.5000,12.45,1.00
78.1950,1.4937,1.4943,1.5000,12.45,1.00
78.2000,1.4937,1.4943,1.5000,12.45,1.00
78.2050,1.4937,1.4943,1.5000,12.45,1.00
78.2100,1.4937,1.4943,1.5000,12.45,1.00
78.2150,1.4937,1.4944,1.5000,12.45,1.00
78.2200,1.4937,1.4944,1.5000,12.45,1.00
78.2250,1.4937,1.4944,1.5000,12.45,1.00
78.2300,1.4937,1.4944,1.5000,12.45,1.00
78.2350,1.4937,1.4944,1.5000,12.45,1.00
78.2400,1.4937,1.4944,1.5000,12.45,1.00
78.2450,1.4938,1.4944,1.5000,12.45,1.00
78.2500,1.4938,1.4944,1.5000,12.45,1.00
78.2550,1.4938,1.4944,1.5000,12.45,1.00
78.2600,1.4938,1.4944,1.5000,12.45,1.00
78.2650,1.4938,1.4944,1.5000,12.45,1.00
78.2700,1.4938,1.4944,1.5000,12.45,1.00
78.2750,1.4938,1.4944,1.5000,12.45,1.00
78.2800,1.4938,1.4944,1.5000,12.45,1.00
78.2850,1.4938,1.4944,1.5000,12.45,1.00
78.2900,1.4938,1.4944,1.5000,12.45,1.00
78.2950,1.4938,1.4944,1.5000,12.45,1.00
78.3000,1.4938,1.4944,1.5000,12.45,1.00
78.3050,1.4938,1.4945,1.5000,12.45,1.00
78.3100,1.4938,1.4945,1.5000,12.45,1.00
78.3150,1.4938,1.4945,1.5000,12.45,1.00
78.3200,1.4939,1.4945,1.5000,12.45,1.00
78.3250,1.4939,1.4945,1.5000,12.45,1.00
78.3300,1.4939,1.4945,1.5000,12.45,1.00
78.3350,1.4939,1.4945,1.5000,12.45,1.00
78.3400,1.4939,1.4945,1.5000,12.45,1.00
78.3450,1.4939,1.4945,1.5000,12.45,1.00
78.3500,1.4939,1.4945,1.5000,12.45,1.00
